image_directory_entry_security,directory_44944-53032,function_34-36,e_lfanew,function_41-44,function_53-57,directory_0-11,SizeOfCode,hal.dll,msvfw32.dll,mpr.dll,e_crlc,ws2_32.dll,function_1822,directory_1096-1508,rassapi.dll,NumberOfSections,modemui.dll,clusapi.dll,directory_462-520,counter_api,directory_164-218,dsound.dll,wininet.dll,MinorLinkerVersion,directory_256116-406072,uxtheme.dll,md5,kernel32.dll,esent.dll,other_directory,SizeOfUninitializedData,CheckSum,MajorImageVersion,function_104-113,e_magic,userenv.dll,LoaderFlags,winspool.drv,function_16-19,directory_79-86,e_ovno,winsta.dll,version.dll,function_28-30,function_776-1822,mscoree.dll,shimeng.dll,PointerToSymbolTable,function_44-47,function_121-131,directory_3044-4096,directory_17864-21608,directory_139264-172032,function_113-121,rasapi32.dll,directory_406072-2638060,e_cs,function_75-81,directory_26208-32632,msvbvm60.dll,wintrust.dll,mswsock.dll,directory_204800-256116,mfc42.dll,BaseOfCode,ntdll.dll,psapi.dll,AddressOfEntryPoint,Characteristics,counter_export,e_cblp,advapi32.dll,function_11-12,function_24-26,Subsystem,SectionAlignment,shell32.dll,directory_65536-77824,MajorLinkerVersion,directory_71-72,odbc32.dll,wnhelp.dll,secur32.dll,lz32.dll,directory_744-988,msimg32.dll,ntoskrnl.exe,msvcr80.dll,function_62-66,function_230-263,winhttp.dll,directory_86-99,function_81-88,directory_218-307,SizeOfHeapCommit,gdi32.dll,SizeOfOptionalHeader,directory_20-24,SizeOfStackCommit,function_22-24,image_directory_entry_bound_import,directory_72-79,directory_28-59,avicap32.dll,strings (see raw report for details),directory_77824-89232,e_sp,relocations,function_152-167,directory_58000-65536,function_36-38,wtsapi32.dll,mfc42u.dll,image_directory_entry_export,function_30-32,e_lfarlc,resutils.dll,function_26-28,function_38-41,function_184-204,MinorImageVersion,e_oeminfo,sqlite3.dll,function_12-15,function_263-303,apt,urlmon.dll,wsock32.dll,directory_11296-12736,nddeapi.dll,MinorOperatingSystemVersion,directory_2638060,comdlg32.dll,SizeOfHeaders,function_57-62,MajorSubsystemVersion,directory_101-135,directory_114400-139264,e_cp,cabinet.dll,MinorSubsystemVersion,authz.dll,ole32.dll,image_directory_entry_debug,function_141-152,directory_2596-3044,shlwapi.dll,function_88-96,image_directory_entry_delay_import,oleacc.dll,msvcr90.dll,rpcrt4.dll,function_9-10,function_542-776,directory_4096-6224,function_167-184,MajorOperatingSystemVersion,directory_62-64,image_directory_entry_exception,user32.dll,image_directory_entry_resource,directory_59-62,directory_520-576,SizeOfInitializedData,gdiplus.dll,function_5-6,function_6-8,odbctrac.dll,SizeOfHeapReserve,image_directory_entry_tls,function_10-11,directory_576-744,directory_12736-17864,netapi32.dll,azroles.dll,directory_53032-58000,NumberOfRvaAndSizes,functions,function_70-75,cfgmgr32.dll,pdh.dll,ntlanman.dll,clbcatq.dll,imagehlp.dll,function_0-5,directory_64-71,directory_21608-26208,FileAlignment,d3d9.dll,directory_172032-204800,function_303-357,filesize,function_19-22,image_directory_entry_com_descriptor,function_357-424,e_oemid,image_directory_entry_iat,directory_8396-11296,msvcp90.dll,directory_24-28,wpcap.dll,directory_135-164,directory_89232-114400,image_directory_entry_basereloc,msvcrt.dll,eappcfg.dll,dbghelp.dll,e_ss,function_32-34,function_47-50,function_96-104,DllCharacteristics,directory_11-20,opengl32.dll,setupapi.dll,function_50-53,dbnmpntw.dll,BaseOfData,counter_dll,oledlg.dll,comctl32.dll,imm32.dll,Machine,e_minalloc,image_directory_entry_load_config,directory_1508-2596,directory_36864-44944,avifil32.dll,e_ip,function_8-9,function_424-542,Magic,directory_32632-36864,e_csum,mfc90.dll,TimeDateStamp,directory_6224-8396,SizeOfStackReserve,crypt32.dll,directory_307-420,cmdial32.dll,e_maxalloc,ImageBase,function_15-16,function_131-141,Reserved1,directory_988-1096,NumberOfSymbols,SizeOfImage,function_204-230,image_directory_entry_import,directory_99-101,directory_420-462,msvcp60.dll,function_66-70,cryptui.dll,cryptdll.dll,e_cparhdr,winmm.dll,iphlpapi.dll,dciman32.dll,dnsapi.dll,oleaut32.dll,other_import_function,tapi16.dll
0,0,0,128,0,0,1,34304,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7289c160582f010a3c7dbd512c5d8a09,0,0,0,0,132761,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,42030,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,64000,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,99328,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,49152,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1444994572,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,131072,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,23,224,24,22,1,115200,0,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,0,0,0,72eff79f772b4c910259e3716f1acf49,1,0,0,0,0,0,17,23117,0,0,0,20,0,0,0,0,21,5,0,0,0,35,28,1,0,0,15,0,0,0,18,0,0,0,0,0,0,4096,0,0,16091,258,0,144,0,3,28,2,4096,0,0,11,0,0,0,0,0,0,0,0,0,13,29,0,0,27,0,4096,0,224,0,4096,30,0,0,1,0,0,0,184,1730,26,0,17,0,0,0,25,64,0,18,27,26,0,0,0,19,20,Carbanak,0,0,0,0,1,0,0,1024,31,5,0,0,3,0,1,0,0,0,30,0,0,27,0,0,0,0,11,20,0,20,5,0,0,0,1,0,0,87552,0,9,0,0,1048576,0,1,0,0,0,0,0,16,977,12,0,0,0,0,0,6,0,0,512,0,0,21,139264,39,0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,15,29,16,34112,0,0,0,23,0,122880,1,0,0,0,332,0,0,0,0,0,0,4,13,267,0,0,0,1416348102,0,1048576,0,0,0,65535,4194304,5,22,0,0,0,221184,31,1,0,0,0,28,0,0,4,0,0,0,0,0,0,0
0,0,0,124,0,0,0,48128,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,12,0,0,735ff7defe0aaa24e13b6795b8e85539,1,0,0,0,0,0,9,23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,30052,259,0,144,0,0,0,2,4096,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,224,0,4096,0,0,0,1,0,0,0,184,3596,3,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,5,Carbanak,0,0,0,0,0,0,0,1024,0,4,0,1,3,0,0,0,0,1,5,0,1,3,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,140288,0,0,0,0,1048576,0,0,0,0,0,0,0,16,41,0,1,0,0,0,0,0,0,0,512,0,0,2,197469,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,16400,0,0,0,0,0,53248,6,0,0,0,332,0,0,0,0,0,0,0,3,267,0,0,0,1400139405,1,1048576,0,0,1,65535,4194304,0,1,0,1,0,200704,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,29184,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,73b878e56f790dccf08bd2344b4031c8,0,0,0,0,0,0,0,23117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,37086,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,2,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,1,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,12800,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,43043,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1443374756,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,73728,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,21,240,24,30,0,141824,0,0,0,0,0,7,0,0,5,0,0,0,258,1,0,0,0,1,0,740561c8d5d2c658d2134d5107802a9d,1,0,0,0,633036,0,24,23117,0,0,1,27,0,0,0,0,33,12,0,0,0,33,26,0,0,0,38,0,0,0,34,0,0,0,0,0,0,4096,0,0,65257,258,0,144,1,26,21,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,38,13,0,0,27,0,4096,1,224,0,4096,47,0,0,0,0,0,0,184,4564,31,0,30,0,0,0,30,64,0,69,46,16,0,0,0,25,23,Hurricane Panda,0,0,0,0,0,0,0,1024,25,5,0,0,3,0,0,0,0,0,16,0,1,36,1,0,0,0,44,12,0,18,5,0,0,1,1,0,0,475648,0,8,53,0,1048576,0,20,0,0,0,0,0,16,1370,37,0,0,0,0,0,17,2,0,512,0,0,16,609608,48,0,15,0,1,1,0,0,0,0,0,1,0,0,0,0,58,28,23,33088,0,0,0,35,0,147456,8,0,0,0,332,0,1,0,0,0,0,14,8,267,0,0,0,1414376134,1,1048576,0,0,0,65535,4194304,14,25,0,1,0,630784,14,1,0,0,0,35,0,0,4,0,0,0,0,1,0,0
0,0,9,232,14,12,0,114176,0,0,0,0,0,7,0,0,4,0,0,0,184,0,0,0,0,1,0,7470757050f584101a851d7ba105db31,1,0,0,0,0,0,8,23117,0,0,0,13,0,0,0,0,12,14,0,0,0,14,16,0,0,0,15,0,0,0,16,0,0,0,0,0,0,4096,0,0,68058,259,0,144,1,3,9,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,15,13,0,0,16,0,4096,1,224,0,4096,18,0,0,0,0,0,0,184,0,12,0,13,0,0,1,20,64,0,15,12,16,0,0,0,8,20,Transparent Tribe,0,0,0,0,0,0,0,1024,15,5,0,5,3,0,0,0,1,1,16,0,1,10,0,0,0,0,22,13,0,17,5,0,0,1,1,0,0,228352,0,8,5,0,1048576,0,8,0,0,0,0,0,16,664,10,0,0,0,0,0,3,0,0,512,0,0,13,509049,23,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,15,19,15,33024,0,0,0,10,0,118784,9,0,1,0,332,0,1,0,0,0,0,3,9,267,0,0,0,1399055402,0,1048576,0,0,0,65535,4194304,9,17,0,0,0,352256,19,1,0,0,0,23,0,0,4,0,0,0,0,1,0,0
0,0,5,224,8,7,0,55296,0,0,0,0,0,3,0,0,5,0,0,0,157,0,0,0,0,0,0,74e571f9accf9fe1b4ea6ee0e02a5180,1,0,0,0,0,0,12,23117,0,0,0,9,0,0,0,0,10,8,0,0,0,8,8,0,0,0,5,0,0,0,11,0,0,0,0,1,0,4096,0,0,38026,259,0,144,1,1,6,2,4096,1,1,9,0,0,0,0,0,0,0,0,0,11,9,0,0,8,0,4096,1,224,0,4096,6,0,0,0,0,0,0,184,0,6,3,5,0,0,1,9,64,0,6,12,7,0,0,0,10,9,Patchwork,0,0,0,0,0,0,0,1024,12,5,0,0,3,0,0,0,1,1,5,0,1,13,0,0,0,0,1,6,0,13,5,0,0,1,1,0,0,61440,0,7,3,0,1048576,0,0,0,0,0,0,0,16,360,6,0,0,0,0,0,1,0,0,512,0,0,8,2191741,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,7,34048,0,0,0,14,0,61440,9,0,1,0,332,0,0,0,0,0,0,1,2,267,0,0,0,1339247993,0,1048576,0,0,0,65535,4194304,3,7,0,0,0,282624,12,1,0,0,0,10,0,0,4,0,0,0,0,1,0,0
0,0,2,224,4,5,0,47616,0,0,0,0,0,2,0,0,5,0,0,1,112,0,0,1,0,0,0,74eb66027ac6fa5a59632383e09915e2,1,0,0,0,0,0,9,23117,0,0,0,4,0,0,0,0,2,4,0,0,0,5,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4096,0,0,17029,258,0,144,1,1,4,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,4096,0,224,0,4096,9,0,0,0,0,0,0,184,1232,7,0,4,0,0,0,7,64,0,5,8,8,0,0,0,3,8,Hurricane Panda,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,0,10,1,0,3,0,0,0,0,19,6,0,10,5,0,0,0,1,0,0,41472,0,0,3,0,1048576,0,7,0,0,0,0,0,16,299,6,0,0,0,0,0,4,1,0,512,0,0,8,81408,8,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,3,33088,0,0,0,8,0,53248,4,0,0,0,332,0,1,0,0,0,0,7,9,267,0,0,0,1356530105,0,1048576,0,0,0,65535,4194304,9,11,0,0,0,98304,9,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0
0,0,24,232,16,26,0,103424,0,0,0,0,1,2,0,0,5,0,0,1,48,1,0,0,0,0,0,751d2771af1694c0d5db9d894bd134ca,1,0,0,0,0,0,16,23117,0,0,0,19,0,0,0,0,21,3,0,0,0,34,30,1,0,0,15,0,0,0,23,0,0,0,0,0,0,4096,1,0,13716,258,0,144,1,4,25,2,4096,0,0,11,0,0,0,0,0,0,0,0,0,18,22,0,0,22,0,4096,0,224,0,4096,27,0,0,0,0,0,0,184,1648,24,0,12,0,0,0,28,64,0,17,23,19,0,0,0,20,20,Carbanak,0,0,0,0,1,0,0,1024,27,5,0,0,3,0,1,0,0,0,21,0,0,20,0,0,0,0,7,20,0,19,5,0,0,0,1,0,0,84480,0,7,12,0,1048576,0,3,0,0,0,0,0,16,917,10,0,0,0,0,0,6,0,0,512,0,0,18,126976,37,0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,22,28,19,34112,0,0,0,18,0,110592,4,0,0,0,332,0,0,0,0,0,0,4,11,267,0,0,0,1398023859,0,1048576,0,0,0,65535,4194304,5,19,0,0,0,200704,28,1,1,0,0,24,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,27648,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,75798547f0ddca076070bcea67a0b064,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,35790,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,16896,0,0,1,0,1048576,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,45568,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1454616238,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,73728,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,26112,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,75b390dc72751a062e8106328450ef87,0,0,0,0,0,0,0,23117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,34238,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,121856,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,148992,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1412261885,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,180224,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,124,0,0,0,58368,0,0,0,0,0,0,0,0,6,0,0,0,69,0,0,0,56,0,0,763b335abecbd3d9a6d923a13d6c2519,1,1,0,0,216690,1,2,23117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4096,0,0,60252,783,0,144,0,0,0,2,4096,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,1,Carbanak,0,0,0,1,0,0,0,1024,0,4,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,146432,0,0,0,0,1048576,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,512,0,0,1,205824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,8,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1404219394,0,1048576,0,0,0,65535,4194304,0,1,0,0,0,258048,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,6,232,7,6,0,139776,0,0,0,0,0,9,1,0,5,0,0,0,165,0,0,0,0,0,0,763e07083887ecb83a87c24542d70dc5,1,0,0,0,558324,0,7,23117,0,0,0,12,0,0,0,0,9,30,0,0,0,18,8,0,0,0,9,0,0,0,6,0,0,0,0,0,0,4096,0,0,13824,258,0,144,1,28,7,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,9,10,0,0,10,1,4096,1,224,0,4096,8,0,0,0,0,0,0,184,3542,5,0,15,1,0,0,5,64,0,3,17,12,0,0,0,15,10,Carbanak,0,0,0,0,1,0,1,1024,6,5,0,0,3,0,1,0,1,0,4,0,0,19,0,1,0,0,1,26,0,11,5,0,0,1,1,0,0,380416,0,1,9,0,1048576,0,0,1,0,0,0,0,16,458,7,0,0,0,0,0,1,1,0,512,0,0,10,524288,9,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,7,4,7,256,0,0,0,1,0,147456,10,0,1,0,332,0,1,0,0,0,0,0,14,267,0,0,0,1404507766,1,1048576,0,0,0,65535,4194304,7,10,0,0,0,544768,9,1,0,0,0,6,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,149504,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,765f0556ed4db467291d48e7d3c24b3b,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8192,0,0,157566,258,0,144,0,0,0,2,8192,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,30208,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,180224,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,163840,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1453787655,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,204800,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,1,224,5,5,0,56320,0,0,0,0,0,3,0,0,5,0,0,1,112,0,0,1,0,0,0,77a25486d425825986d2c6306a61f637,1,0,0,0,134440,0,6,23117,0,0,0,2,0,0,0,0,7,4,0,0,0,5,8,0,0,0,10,0,0,0,7,0,0,0,0,0,0,4096,0,0,18234,258,0,144,1,1,3,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,4096,0,224,0,4096,11,0,0,1,0,0,0,184,1408,10,0,5,0,0,0,5,64,0,5,11,11,0,0,0,4,10,Hurricane Panda,0,0,1,0,0,0,0,1024,4,5,0,0,3,0,0,0,0,1,8,1,0,2,0,0,0,0,24,11,0,8,5,0,0,0,1,0,0,33792,0,0,3,0,1048576,0,12,0,0,0,0,0,16,345,6,0,0,0,0,0,7,1,0,512,0,0,10,91136,10,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,7,7,5,33088,0,0,0,6,0,61440,4,0,0,0,332,0,1,0,0,0,0,2,8,267,0,0,0,1360036987,0,1048576,0,0,0,65535,4194304,10,11,0,0,0,110592,10,1,1,0,0,9,0,0,4,0,0,0,0,0,0,0
0,0,0,256,0,0,0,45056,0,0,0,0,1,1,0,0,3,0,0,0,9,0,0,0,10,0,0,77c7c0117a0e457d7e3ceef4ab82c2ca,1,0,0,61440,0,0,0,23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,107440,271,0,144,0,0,0,2,4096,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,4096,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,4096,0,0,0,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,5296588,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110592,4,0,1,0,332,0,1,0,0,0,0,0,0,267,0,0,0,1289578118,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,114688,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,1,232,5,5,0,81408,0,0,0,0,1,4,0,0,4,0,0,0,100,0,0,0,0,0,0,7920862303764a55050d2da38b8bf4db,1,0,0,0,202856,0,5,23117,0,0,0,6,0,0,0,0,5,10,0,0,0,5,15,0,0,0,8,0,0,0,9,0,0,0,0,0,0,4096,0,0,35905,259,0,144,0,1,4,2,4096,0,0,9,0,0,0,0,0,0,0,0,0,6,10,0,0,7,0,4096,0,224,0,4096,14,0,0,0,0,0,1,184,0,10,0,1,0,0,0,6,64,0,9,9,18,0,0,0,3,14,Transparent Tribe,0,0,0,0,0,0,0,1024,10,5,0,1,3,0,0,0,0,0,11,0,0,7,0,0,0,0,33,14,0,3,5,0,0,1,1,0,0,91136,0,0,11,0,1048576,0,13,0,0,0,0,0,16,429,8,0,0,0,0,0,2,0,0,512,0,0,14,7066574,8,0,12,0,1,0,0,0,0,0,2,0,0,0,0,0,5,9,8,32768,0,0,0,9,0,86016,4,0,1,0,332,0,1,0,0,0,0,3,12,267,0,0,0,1310990189,0,1048576,0,0,0,65535,4194304,8,14,0,0,0,192512,15,1,0,0,0,10,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,33792,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,796ae0b75c0e0b08ea84668495df4070,0,0,0,0,160851,0,0,23117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,41470,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,105472,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,140288,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,49152,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1447880736,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,172032,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,84992,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,79f7e1d6389c73a7e2525d0ec8fa3ce2,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,93022,258,0,144,0,0,0,2,8192,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,174080,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,1,0,259584,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,98304,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1439193742,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,286720,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,31232,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7a6b88e43cccc8133c066b87f72c53f7,0,0,0,0,108320,0,0,23117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,39262,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,19968,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,52224,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1436726691,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,81920,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
